Number Of Animals (sum),Gear Code,Stat Area,Species Code,Batch Year,Date of Landing (MM/DD)
529,04,24743,430 Coho Salmon,2014,07/31
715,04,24743,430 Coho Salmon,2014,08/04
568,04,24743,430 Coho Salmon,2014,08/07
225,04,24743,430 Coho Salmon,2014,08/11
225,04,24743,430 Coho Salmon,2014,08/14
309,04,24743,430 Coho Salmon,2014,08/18
278,04,24743,430 Coho Salmon,2014,08/21
57,04,24743,430 Coho Salmon,2014,08/25
100,04,24743,430 Coho Salmon,2015,07/09
89,04,24743,430 Coho Salmon,2015,07/13
17,04,24743,430 Coho Salmon,2015,07/16
541,04,24743,430 Coho Salmon,2015,07/20
235,04,24743,430 Coho Salmon,2015,07/23
768,04,24743,430 Coho Salmon,2015,07/27
188,04,24743,430 Coho Salmon,2015,07/30
172,04,24743,430 Coho Salmon,2015,08/03
119,04,24743,430 Coho Salmon,2015,08/06
424,04,24743,430 Coho Salmon,2015,08/10
190,04,24743,430 Coho Salmon,2015,08/13
80,04,24743,430 Coho Salmon,2015,08/17
36,04,24743,430 Coho Salmon,2015,08/20
3,04,24743,430 Coho Salmon,2016,06/27
1,04,24743,430 Coho Salmon,2016,07/04
11,04,24743,430 Coho Salmon,2016,07/07
55,04,24743,430 Coho Salmon,2016,07/11
76,04,24743,430 Coho Salmon,2016,07/14
101,04,24743,430 Coho Salmon,2016,07/18
354,04,24743,430 Coho Salmon,2016,07/25
195,04,24743,430 Coho Salmon,2016,07/28
366,04,24743,430 Coho Salmon,2016,08/01
289,04,24743,430 Coho Salmon,2016,08/04
143,04,24743,430 Coho Salmon,2016,08/08
353,04,24743,430 Coho Salmon,2016,08/11
279,04,24743,430 Coho Salmon,2016,08/15
3,04,24743,430 Coho Salmon,2017,07/10
14,04,24743,430 Coho Salmon,2017,07/13
83,04,24743,430 Coho Salmon,2017,07/17
48,04,24743,430 Coho Salmon,2017,07/20
177,04,24743,430 Coho Salmon,2017,07/24
46,04,24743,430 Coho Salmon,2017,07/25
514,04,24743,430 Coho Salmon,2017,07/27
531,04,24743,430 Coho Salmon,2017,07/31
383,04,24743,430 Coho Salmon,2017,08/03
650,04,24743,430 Coho Salmon,2017,08/07
135,04,24743,430 Coho Salmon,2017,08/10
523,04,24743,430 Coho Salmon,2017,08/14
235,04,24743,430 Coho Salmon,2017,08/17
61,04,24743,430 Coho Salmon,2017,08/21
93,04,24743,430 Coho Salmon,2017,08/25
62,04,24743,430 Coho Salmon,2017,08/29
1,04,24743,430 Coho Salmon,2018,07/02
5,04,24743,430 Coho Salmon,2018,07/05
99,04,24743,430 Coho Salmon,2018,07/12
53,04,24743,430 Coho Salmon,2018,07/13
395,04,24743,430 Coho Salmon,2018,07/16
363,04,24743,430 Coho Salmon,2018,07/19
764,04,24743,430 Coho Salmon,2018,07/23
322,04,24743,430 Coho Salmon,2018,07/24
456,04,24743,430 Coho Salmon,2018,07/26
216,04,24743,430 Coho Salmon,2018,07/27
422,04,24743,430 Coho Salmon,2018,07/30
400,04,24743,430 Coho Salmon,2018,07/31
711,04,24743,430 Coho Salmon,2018,08/02
239,04,24743,430 Coho Salmon,2018,08/06
135,04,24743,430 Coho Salmon,2018,08/07
224,04,24743,430 Coho Salmon,2018,08/09
194,04,24743,430 Coho Salmon,2018,08/10
115,04,24743,430 Coho Salmon,2018,08/16
46,04,24743,430 Coho Salmon,2018,08/17
38,04,24743,430 Coho Salmon,2018,08/20
1,04,24743,430 Coho Salmon,2019,07/01
26,04,24743,430 Coho Salmon,2019,07/08
78,04,24743,430 Coho Salmon,2019,07/11
41,04,24743,430 Coho Salmon,2019,07/12
129,04,24743,430 Coho Salmon,2019,07/15
254,04,24743,430 Coho Salmon,2019,07/18
476,04,24743,430 Coho Salmon,2019,07/22
421,04,24743,430 Coho Salmon,2019,07/25
385,04,24743,430 Coho Salmon,2019,07/29
210,04,24743,430 Coho Salmon,2019,08/01
313,04,24743,430 Coho Salmon,2019,08/05
355,04,24743,430 Coho Salmon,2019,08/08
372,04,24743,430 Coho Salmon,2019,08/12
171,04,24743,430 Coho Salmon,2019,08/15
110,04,24743,430 Coho Salmon,2019,08/19
3,04,24743,430 Coho Salmon,2020,07/09
18,04,24743,430 Coho Salmon,2020,07/13
40,04,24743,430 Coho Salmon,2020,07/16
136,04,24743,430 Coho Salmon,2020,07/20
189,04,24743,430 Coho Salmon,2020,07/23
53,04,24743,430 Coho Salmon,2020,07/24
392,04,24743,430 Coho Salmon,2020,07/27
202,04,24743,430 Coho Salmon,2020,07/28
333,04,24743,430 Coho Salmon,2020,07/30
280,04,24743,430 Coho Salmon,2020,08/03
738,04,24743,430 Coho Salmon,2020,08/10
177,04,24743,430 Coho Salmon,2020,08/11
449,04,24743,430 Coho Salmon,2020,08/13
158,04,24743,430 Coho Salmon,2020,08/17
120,04,24743,430 Coho Salmon,2020,08/20
66,04,24743,430 Coho Salmon,2020,08/21
49,04,24743,430 Coho Salmon,2020,08/24
2,04,24743,430 Coho Salmon,2021,07/05
6,04,24743,430 Coho Salmon,2021,07/08
29,04,24743,430 Coho Salmon,2021,07/12
29,04,24743,430 Coho Salmon,2021,07/15
21,04,24743,430 Coho Salmon,2021,07/16
57,04,24743,430 Coho Salmon,2021,07/19
156,04,24743,430 Coho Salmon,2021,07/22
399,04,24743,430 Coho Salmon,2021,07/26
536,04,24743,430 Coho Salmon,2021,07/29
323,04,24743,430 Coho Salmon,2021,08/02
620,04,24743,430 Coho Salmon,2021,08/05
202,04,24743,430 Coho Salmon,2021,08/09
577,04,24743,430 Coho Salmon,2021,08/12
182,04,24743,430 Coho Salmon,2021,08/16
95,04,24743,430 Coho Salmon,2021,08/19
1,04,24743,430 Coho Salmon,2022,07/07
8,04,24743,430 Coho Salmon,2022,07/11
9,04,24743,430 Coho Salmon,2022,07/14
17,04,24743,430 Coho Salmon,2022,07/18
10,04,24743,430 Coho Salmon,2022,07/25
214,04,24743,430 Coho Salmon,2022,07/28
80,04,24743,430 Coho Salmon,2022,07/29
547,04,24743,430 Coho Salmon,2022,08/01
244,04,24743,430 Coho Salmon,2022,08/04
153,04,24743,430 Coho Salmon,2022,08/05
189,04,24743,430 Coho Salmon,2022,08/11
55,04,24743,430 Coho Salmon,2022,08/15
56,04,24743,430 Coho Salmon,2022,08/22
27,04,24743,430 Coho Salmon,2022,08/25
20,04,24743,430 Coho Salmon,2023,07/10
13,04,24743,430 Coho Salmon,2023,07/13
7,04,24743,430 Coho Salmon,2023,07/14
77,04,24743,430 Coho Salmon,2023,07/17
117,04,24743,430 Coho Salmon,2023,07/20
140,04,24743,430 Coho Salmon,2023,07/24
238,04,24743,430 Coho Salmon,2023,07/27
296,04,24743,430 Coho Salmon,2023,07/31
295,04,24743,430 Coho Salmon,2023,08/03
199,04,24743,430 Coho Salmon,2023,08/07
229,04,24743,430 Coho Salmon,2023,08/10
62,04,24743,430 Coho Salmon,2023,08/14
8,04,24743,430 Coho Salmon,2024,07/08
5,04,24743,430 Coho Salmon,2024,07/15
28,04,24743,430 Coho Salmon,2024,07/18
43,04,24743,430 Coho Salmon,2024,07/22
83,04,24743,430 Coho Salmon,2024,07/25
51,04,24743,430 Coho Salmon,2024,08/01
82,04,24743,430 Coho Salmon,2024,08/05
10,04,24743,430 Coho Salmon,2024,08/08
5,04,24770,430 Coho Salmon,2005,07/07
6,04,24770,430 Coho Salmon,2005,07/11
29,04,24770,430 Coho Salmon,2005,07/14
176,04,24770,430 Coho Salmon,2005,07/18
451,04,24770,430 Coho Salmon,2005,08/08
109,04,24770,430 Coho Salmon,2005,08/11
1318,04,24770,430 Coho Salmon,2005,08/15
360,04,24770,430 Coho Salmon,2005,08/18
500,04,24770,430 Coho Salmon,2005,08/25
387,04,24770,430 Coho Salmon,2005,08/29
537,04,24770,430 Coho Salmon,2005,09/01
427,04,24770,430 Coho Salmon,2005,09/05
333,04,24770,430 Coho Salmon,2005,09/08
120,04,24770,430 Coho Salmon,2005,09/12
2,04,24770,430 Coho Salmon,2006,06/26
6,04,24770,430 Coho Salmon,2006,06/29
63,04,24770,430 Coho Salmon,2006,07/03
162,04,24770,430 Coho Salmon,2006,07/06
393,04,24770,430 Coho Salmon,2006,08/07
207,04,24770,430 Coho Salmon,2006,08/10
475,04,24770,430 Coho Salmon,2006,08/14
506,04,24770,430 Coho Salmon,2006,08/17
907,04,24770,430 Coho Salmon,2006,08/21
276,04,24770,430 Coho Salmon,2006,08/24
346,04,24770,430 Coho Salmon,2006,08/28
20,04,24770,430 Coho Salmon,2006,08/31
73,04,24770,430 Coho Salmon,2006,09/04
4,04,24770,430 Coho Salmon,2007,06/28
19,04,24770,430 Coho Salmon,2007,07/02
20,04,24770,430 Coho Salmon,2007,07/05
57,04,24770,430 Coho Salmon,2007,07/09
27,04,24770,430 Coho Salmon,2007,07/12
32,04,24770,430 Coho Salmon,2007,07/16
561,04,24770,430 Coho Salmon,2007,07/19
827,04,24770,430 Coho Salmon,2007,07/23
225,04,24770,430 Coho Salmon,2007,08/09
273,04,24770,430 Coho Salmon,2007,08/13
209,04,24770,430 Coho Salmon,2007,08/16
139,04,24770,430 Coho Salmon,2007,08/20
392,04,24770,430 Coho Salmon,2007,08/23
118,04,24770,430 Coho Salmon,2007,08/27
225,04,24770,430 Coho Salmon,2007,08/30
97,04,24770,430 Coho Salmon,2007,09/03
72,04,24770,430 Coho Salmon,2007,09/06
65,04,24770,430 Coho Salmon,2007,09/10
22,04,24770,430 Coho Salmon,2008,06/09
3,04,24770,430 Coho Salmon,2008,06/30
3,04,24770,430 Coho Salmon,2008,07/03
7,04,24770,430 Coho Salmon,2008,07/07
158,04,24770,430 Coho Salmon,2008,07/10
591,04,24770,430 Coho Salmon,2008,07/14
2395,04,24770,430 Coho Salmon,2008,07/17
259,04,24770,430 Coho Salmon,2008,07/21
827,04,24770,430 Coho Salmon,2008,07/28
221,04,24770,430 Coho Salmon,2008,07/31
504,04,24770,430 Coho Salmon,2008,08/04
284,04,24770,430 Coho Salmon,2008,08/07
1555,04,24770,430 Coho Salmon,2008,08/11
430,04,24770,430 Coho Salmon,2008,08/14
453,04,24770,430 Coho Salmon,2008,08/18
389,04,24770,430 Coho Salmon,2008,08/21
476,04,24770,430 Coho Salmon,2008,08/25
550,04,24770,430 Coho Salmon,2008,08/28
25,04,24770,430 Coho Salmon,2008,09/01
110,04,24770,430 Coho Salmon,2008,09/04
94,04,24770,430 Coho Salmon,2008,09/08
16,04,24770,430 Coho Salmon,2008,09/11
2,04,24770,430 Coho Salmon,2009,07/06
4,04,24770,430 Coho Salmon,2009,07/09
9,04,24770,430 Coho Salmon,2009,07/13
33,04,24770,430 Coho Salmon,2009,07/16
259,04,24770,430 Coho Salmon,2009,07/20
55,04,24770,430 Coho Salmon,2009,07/23
1136,04,24770,430 Coho Salmon,2009,07/27
902,04,24770,430 Coho Salmon,2009,07/30
258,04,24770,430 Coho Salmon,2009,08/03
344,04,24770,430 Coho Salmon,2009,08/06
422,04,24770,430 Coho Salmon,2009,08/10
539,04,24770,430 Coho Salmon,2009,08/13
430,04,24770,430 Coho Salmon,2009,08/17
165,04,24770,430 Coho Salmon,2009,08/20
245,04,24770,430 Coho Salmon,2009,08/24
152,04,24770,430 Coho Salmon,2009,08/31
195,04,24770,430 Coho Salmon,2009,09/03
6,04,24770,430 Coho Salmon,2009,09/07
9,04,24770,430 Coho Salmon,2010,07/01
15,04,24770,430 Coho Salmon,2010,07/05
90,04,24770,430 Coho Salmon,2010,07/08
107,04,24770,430 Coho Salmon,2010,07/12
158,04,24770,430 Coho Salmon,2010,07/15
911,04,24770,430 Coho Salmon,2010,07/19
571,04,24770,430 Coho Salmon,2010,07/22
338,04,24770,430 Coho Salmon,2010,07/26
534,04,24770,430 Coho Salmon,2010,07/29
472,04,24770,430 Coho Salmon,2010,08/02
322,04,24770,430 Coho Salmon,2010,08/05
321,04,24770,430 Coho Salmon,2010,08/09
247,04,24770,430 Coho Salmon,2010,08/12
352,04,24770,430 Coho Salmon,2010,08/16
990,04,24770,430 Coho Salmon,2010,08/19
347,04,24770,430 Coho Salmon,2010,08/23
130,04,24770,430 Coho Salmon,2010,08/26
165,04,24770,430 Coho Salmon,2010,09/02
72,04,24770,430 Coho Salmon,2010,09/06
6,04,24770,430 Coho Salmon,2011,07/11
11,04,24770,430 Coho Salmon,2011,07/14
76,04,24770,430 Coho Salmon,2011,07/18
49,04,24770,430 Coho Salmon,2011,07/21
262,04,24770,430 Coho Salmon,2011,07/25
79,04,24770,430 Coho Salmon,2011,07/28
99,04,24770,430 Coho Salmon,2011,08/01
131,04,24770,430 Coho Salmon,2011,08/04
983,04,24770,430 Coho Salmon,2011,08/08
361,04,24770,430 Coho Salmon,2011,08/11
103,04,24770,430 Coho Salmon,2011,08/15
299,04,24770,430 Coho Salmon,2011,08/18
410,04,24770,430 Coho Salmon,2011,08/22
122,04,24770,430 Coho Salmon,2011,08/25
45,04,24770,430 Coho Salmon,2011,08/29
14,04,24770,430 Coho Salmon,2011,09/01
46,04,24770,430 Coho Salmon,2011,09/05
53,04,24770,430 Coho Salmon,2011,09/08
12,04,24770,430 Coho Salmon,2011,09/12
15,04,24770,430 Coho Salmon,2011,09/15
2,04,24770,430 Coho Salmon,2012,07/09
20,04,24770,430 Coho Salmon,2012,07/12
43,04,24770,430 Coho Salmon,2012,07/16
38,04,24770,430 Coho Salmon,2012,07/19
126,04,24770,430 Coho Salmon,2012,07/23
89,04,24770,430 Coho Salmon,2012,07/26
771,04,24770,430 Coho Salmon,2012,07/30
304,04,24770,430 Coho Salmon,2012,08/02
200,04,24770,430 Coho Salmon,2012,08/06
337,04,24770,430 Coho Salmon,2012,08/09
354,04,24770,430 Coho Salmon,2012,08/13
5,04,24770,430 Coho Salmon,2013,07/01
49,04,24770,430 Coho Salmon,2013,07/04
20,04,24770,430 Coho Salmon,2013,07/08
57,04,24770,430 Coho Salmon,2013,07/11
194,04,24770,430 Coho Salmon,2013,07/15
269,04,24770,430 Coho Salmon,2013,07/18
128,04,24770,430 Coho Salmon,2013,07/22
80,04,24770,430 Coho Salmon,2013,07/25
428,04,24770,430 Coho Salmon,2013,07/29
488,04,24770,430 Coho Salmon,2013,08/01
324,04,24770,430 Coho Salmon,2013,08/05
283,04,24770,430 Coho Salmon,2013,08/08
717,04,24770,430 Coho Salmon,2013,08/12
593,04,24770,430 Coho Salmon,2013,08/15
366,04,24770,430 Coho Salmon,2013,08/19
106,04,24770,430 Coho Salmon,2013,08/22
91,04,24770,430 Coho Salmon,2013,08/26
133,04,24770,430 Coho Salmon,2013,09/02
2,04,24770,430 Coho Salmon,2014,06/26
6,04,24770,430 Coho Salmon,2014,06/30
13,04,24770,430 Coho Salmon,2014,07/03
55,04,24770,430 Coho Salmon,2014,07/07
12,04,24770,430 Coho Salmon,2014,07/10
41,04,24770,430 Coho Salmon,2014,07/14
64,04,24770,430 Coho Salmon,2014,07/17
225,04,24770,430 Coho Salmon,2014,07/21
461,04,24770,430 Coho Salmon,2014,07/24
156,04,24770,430 Coho Salmon,2014,07/28
231,04,24770,430 Coho Salmon,2014,07/31
478,04,24770,430 Coho Salmon,2014,08/04
479,04,24770,430 Coho Salmon,2014,08/07
381,04,24770,430 Coho Salmon,2014,08/11
192,04,24770,430 Coho Salmon,2014,08/14
410,04,24770,430 Coho Salmon,2014,08/18
282,04,24770,430 Coho Salmon,2014,08/21
242,04,24770,430 Coho Salmon,2014,08/25
65,04,24770,430 Coho Salmon,2014,08/28
192,04,24770,430 Coho Salmon,2014,09/01
13,04,24770,430 Coho Salmon,2014,09/04
1,04,24770,430 Coho Salmon,2015,06/25
7,04,24770,430 Coho Salmon,2015,07/02
11,04,24770,430 Coho Salmon,2015,07/06
111,04,24770,430 Coho Salmon,2015,07/09
128,04,24770,430 Coho Salmon,2015,07/13
143,04,24770,430 Coho Salmon,2015,07/16
515,04,24770,430 Coho Salmon,2015,07/20
283,04,24770,430 Coho Salmon,2015,07/23
566,04,24770,430 Coho Salmon,2015,07/27
264,04,24770,430 Coho Salmon,2015,07/30
239,04,24770,430 Coho Salmon,2015,08/03
274,04,24770,430 Coho Salmon,2015,08/06
466,04,24770,430 Coho Salmon,2015,08/10
428,04,24770,430 Coho Salmon,2015,08/13
392,04,24770,430 Coho Salmon,2015,08/17
523,04,24770,430 Coho Salmon,2015,08/20
368,04,24770,430 Coho Salmon,2015,08/24
150,04,24770,430 Coho Salmon,2015,08/27
152,04,24770,430 Coho Salmon,2015,09/03
212,04,24770,430 Coho Salmon,2015,09/07
502,04,24770,430 Coho Salmon,2015,09/10
47,04,24770,430 Coho Salmon,2015,09/14
187,04,24770,430 Coho Salmon,2015,09/21
3,04,24770,430 Coho Salmon,2016,06/30
7,04,24770,430 Coho Salmon,2016,07/04
8,04,24770,430 Coho Salmon,2016,07/05
43,04,24770,430 Coho Salmon,2016,07/07
118,04,24770,430 Coho Salmon,2016,07/11
107,04,24770,430 Coho Salmon,2016,07/14
23,04,24770,430 Coho Salmon,2016,07/18
64,04,24770,430 Coho Salmon,2016,07/19
25,04,24770,430 Coho Salmon,2016,07/21
55,04,24770,430 Coho Salmon,2016,07/22
186,04,24770,430 Coho Salmon,2016,07/25
13,04,24770,430 Coho Salmon,2016,07/26
202,04,24770,430 Coho Salmon,2016,07/28
43,04,24770,430 Coho Salmon,2016,07/29
780,04,24770,430 Coho Salmon,2016,08/01
167,04,24770,430 Coho Salmon,2016,08/02
155,04,24770,430 Coho Salmon,2016,08/04
280,04,24770,430 Coho Salmon,2016,08/05
244,04,24770,430 Coho Salmon,2016,08/08
67,04,24770,430 Coho Salmon,2016,08/09
295,04,24770,430 Coho Salmon,2016,08/11
151,04,24770,430 Coho Salmon,2016,08/12
300,04,24770,430 Coho Salmon,2016,08/15
62,04,24770,430 Coho Salmon,2016,08/18
240,04,24770,430 Coho Salmon,2016,08/19
283,04,24770,430 Coho Salmon,2016,08/22
192,04,24770,430 Coho Salmon,2016,08/25
38,04,24770,430 Coho Salmon,2016,08/29
88,04,24770,430 Coho Salmon,2016,09/01
72,04,24770,430 Coho Salmon,2016,09/05
84,04,24770,430 Coho Salmon,2016,09/08
37,04,24770,430 Coho Salmon,2016,09/09
84,04,24770,430 Coho Salmon,2016,09/12
9,04,24770,430 Coho Salmon,2016,09/15
4,04,24770,430 Coho Salmon,2017,07/03
1,04,24770,430 Coho Salmon,2017,07/04
1,04,24770,430 Coho Salmon,2017,07/06
2,04,24770,430 Coho Salmon,2017,07/07
6,04,24770,430 Coho Salmon,2017,07/10
8,04,24770,430 Coho Salmon,2017,07/11
4,04,24770,430 Coho Salmon,2017,07/13
1,04,24770,430 Coho Salmon,2017,07/14
2,04,24770,430 Coho Salmon,2017,07/16
109,04,24770,430 Coho Salmon,2017,07/17
21,04,24770,430 Coho Salmon,2017,07/18
225,04,24770,430 Coho Salmon,2017,07/20
112,04,24770,430 Coho Salmon,2017,07/21
26,04,24770,430 Coho Salmon,2017,07/24
90,04,24770,430 Coho Salmon,2017,07/25
628,04,24770,430 Coho Salmon,2017,07/27
102,04,24770,430 Coho Salmon,2017,07/28
540,04,24770,430 Coho Salmon,2017,07/31
145,04,24770,430 Coho Salmon,2017,08/01
850,04,24770,430 Coho Salmon,2017,08/03
167,04,24770,430 Coho Salmon,2017,08/04
450,04,24770,430 Coho Salmon,2017,08/07
476,04,24770,430 Coho Salmon,2017,08/10
157,04,24770,430 Coho Salmon,2017,08/11
1333,04,24770,430 Coho Salmon,2017,08/14
270,04,24770,430 Coho Salmon,2017,08/15
670,04,24770,430 Coho Salmon,2017,08/17
137,04,24770,430 Coho Salmon,2017,08/18
70,04,24770,430 Coho Salmon,2017,08/22
367,04,24770,430 Coho Salmon,2017,08/24
415,04,24770,430 Coho Salmon,2017,08/28
130,04,24770,430 Coho Salmon,2017,08/29
180,04,24770,430 Coho Salmon,2017,08/31
154,04,24770,430 Coho Salmon,2017,09/01
96,04,24770,430 Coho Salmon,2017,09/05
29,04,24770,430 Coho Salmon,2017,09/07
144,04,24770,430 Coho Salmon,2017,09/11
2,04,24770,430 Coho Salmon,2018,07/02
21,04,24770,430 Coho Salmon,2018,07/05
4,04,24770,430 Coho Salmon,2018,07/06
61,04,24770,430 Coho Salmon,2018,07/09
47,04,24770,430 Coho Salmon,2018,07/10
63,04,24770,430 Coho Salmon,2018,07/12
113,04,24770,430 Coho Salmon,2018,07/16
45,04,24770,430 Coho Salmon,2018,07/17
322,04,24770,430 Coho Salmon,2018,07/19
108,04,24770,430 Coho Salmon,2018,07/20
532,04,24770,430 Coho Salmon,2018,07/23
208,04,24770,430 Coho Salmon,2018,07/24
69,04,24770,430 Coho Salmon,2018,07/26
1270,04,24770,430 Coho Salmon,2018,07/27
711,04,24770,430 Coho Salmon,2018,07/30
88,04,24770,430 Coho Salmon,2018,07/31
1155,04,24770,430 Coho Salmon,2018,08/02
242,04,24770,430 Coho Salmon,2018,08/03
821,04,24770,430 Coho Salmon,2018,08/06
222,04,24770,430 Coho Salmon,2018,08/07
282,04,24770,430 Coho Salmon,2018,08/09
190,04,24770,430 Coho Salmon,2018,08/10
397,04,24770,430 Coho Salmon,2018,08/16
117,04,24770,430 Coho Salmon,2018,08/17
246,04,24770,430 Coho Salmon,2018,08/20
61,04,24770,430 Coho Salmon,2018,08/21
276,04,24770,430 Coho Salmon,2018,08/23
147,04,24770,430 Coho Salmon,2018,08/24
99,04,24770,430 Coho Salmon,2018,08/27
26,04,24770,430 Coho Salmon,2018,08/28
52,04,24770,430 Coho Salmon,2018,08/30
27,04,24770,430 Coho Salmon,2018,09/03
28,04,24770,430 Coho Salmon,2018,09/06
7,04,24770,430 Coho Salmon,2019,07/01
1,04,24770,430 Coho Salmon,2019,07/04
28,04,24770,430 Coho Salmon,2019,07/08
4,04,24770,430 Coho Salmon,2019,07/09
68,04,24770,430 Coho Salmon,2019,07/11
37,04,24770,430 Coho Salmon,2019,07/12
37,04,24770,430 Coho Salmon,2019,07/15
293,04,24770,430 Coho Salmon,2019,07/16
6,04,24770,430 Coho Salmon,2019,07/18
214,04,24770,430 Coho Salmon,2019,07/19
312,04,24770,430 Coho Salmon,2019,07/22
61,04,24770,430 Coho Salmon,2019,07/23
477,04,24770,430 Coho Salmon,2019,07/25
46,04,24770,430 Coho Salmon,2019,07/26
287,04,24770,430 Coho Salmon,2019,07/29
90,04,24770,430 Coho Salmon,2019,07/30
45,04,24770,430 Coho Salmon,2019,08/01
24,04,24770,430 Coho Salmon,2019,08/02
302,04,24770,430 Coho Salmon,2019,08/05
47,04,24770,430 Coho Salmon,2019,08/06
276,04,24770,430 Coho Salmon,2019,08/08
79,04,24770,430 Coho Salmon,2019,08/09
301,04,24770,430 Coho Salmon,2019,08/12
80,04,24770,430 Coho Salmon,2019,08/13
276,04,24770,430 Coho Salmon,2019,08/15
71,04,24770,430 Coho Salmon,2019,08/16
52,04,24770,430 Coho Salmon,2019,08/20
376,04,24770,430 Coho Salmon,2019,08/22
168,04,24770,430 Coho Salmon,2019,08/23
120,04,24770,430 Coho Salmon,2019,08/26
27,04,24770,430 Coho Salmon,2019,08/27
76,04,24770,430 Coho Salmon,2019,08/29
40,04,24770,430 Coho Salmon,2019,08/30
162,04,24770,430 Coho Salmon,2019,09/05
71,04,24770,430 Coho Salmon,2019,09/06
27,04,24770,430 Coho Salmon,2019,09/09
27,04,24770,430 Coho Salmon,2019,09/10
2,04,24770,430 Coho Salmon,2020,07/06
5,04,24770,430 Coho Salmon,2020,07/09
2,04,24770,430 Coho Salmon,2020,07/10
22,04,24770,430 Coho Salmon,2020,07/13
10,04,24770,430 Coho Salmon,2020,07/14
12,04,24770,430 Coho Salmon,2020,07/16
13,04,24770,430 Coho Salmon,2020,07/17
60,04,24770,430 Coho Salmon,2020,07/20
52,04,24770,430 Coho Salmon,2020,07/21
70,04,24770,430 Coho Salmon,2020,07/23
194,04,24770,430 Coho Salmon,2020,07/27
52,04,24770,430 Coho Salmon,2020,07/28
319,04,24770,430 Coho Salmon,2020,07/30
127,04,24770,430 Coho Salmon,2020,07/31
381,04,24770,430 Coho Salmon,2020,08/03
143,04,24770,430 Coho Salmon,2020,08/04
224,04,24770,430 Coho Salmon,2020,08/06
79,04,24770,430 Coho Salmon,2020,08/07
788,04,24770,430 Coho Salmon,2020,08/10
420,04,24770,430 Coho Salmon,2020,08/11
545,04,24770,430 Coho Salmon,2020,08/13
301,04,24770,430 Coho Salmon,2020,08/14
176,04,24770,430 Coho Salmon,2020,08/17
82,04,24770,430 Coho Salmon,2020,08/18
243,04,24770,430 Coho Salmon,2020,08/21
368,04,24770,430 Coho Salmon,2020,08/24
167,04,24770,430 Coho Salmon,2020,08/25
222,04,24770,430 Coho Salmon,2020,08/27
76,04,24770,430 Coho Salmon,2020,08/28
42,04,24770,430 Coho Salmon,2020,08/31
43,04,24770,430 Coho Salmon,2020,09/01
28,04,24770,430 Coho Salmon,2020,09/03
1,04,24770,430 Coho Salmon,2021,07/01
1,04,24770,430 Coho Salmon,2021,07/05
1,04,24770,430 Coho Salmon,2021,07/06
11,04,24770,430 Coho Salmon,2021,07/09
18,04,24770,430 Coho Salmon,2021,07/12
5,04,24770,430 Coho Salmon,2021,07/13
20,04,24770,430 Coho Salmon,2021,07/15
10,04,24770,430 Coho Salmon,2021,07/16
52,04,24770,430 Coho Salmon,2021,07/19
12,04,24770,430 Coho Salmon,2021,07/20
336,04,24770,430 Coho Salmon,2021,07/22
123,04,24770,430 Coho Salmon,2021,07/23
166,04,24770,430 Coho Salmon,2021,07/26
46,04,24770,430 Coho Salmon,2021,07/27
288,04,24770,430 Coho Salmon,2021,07/29
116,04,24770,430 Coho Salmon,2021,07/30
244,04,24770,430 Coho Salmon,2021,08/02
110,04,24770,430 Coho Salmon,2021,08/03
212,04,24770,430 Coho Salmon,2021,08/05
189,04,24770,430 Coho Salmon,2021,08/06
354,04,24770,430 Coho Salmon,2021,08/09
99,04,24770,430 Coho Salmon,2021,08/10
669,04,24770,430 Coho Salmon,2021,08/12
158,04,24770,430 Coho Salmon,2021,08/13
189,04,24770,430 Coho Salmon,2021,08/16
233,04,24770,430 Coho Salmon,2021,08/17
102,04,24770,430 Coho Salmon,2021,08/19
112,04,24770,430 Coho Salmon,2021,08/20
55,04,24770,430 Coho Salmon,2021,08/23
69,04,24770,430 Coho Salmon,2021,08/24
111,04,24770,430 Coho Salmon,2021,08/26
96,04,24770,430 Coho Salmon,2021,08/30
32,04,24770,430 Coho Salmon,2021,09/06
8,04,24770,430 Coho Salmon,2021,09/07
2,04,24770,430 Coho Salmon,2022,07/07
5,04,24770,430 Coho Salmon,2022,07/11
5,04,24770,430 Coho Salmon,2022,07/12
13,04,24770,430 Coho Salmon,2022,07/15
31,04,24770,430 Coho Salmon,2022,07/18
20,04,24770,430 Coho Salmon,2022,07/19
